Drug	Size	Name	Recall	Precision
Pyrazinamide	r100000	SAMN02586067	0.39823008849557523	0.8544303797468354
Pyrazinamide	r100000	SAMN02586075	0.25958702064896755	0.8543689320388349
Pyrazinamide	r100000	SAMN02586091	0.2713864306784661	0.8518518518518519
Pyrazinamide	r100000	SAMN02586099	0.4218289085545723	0.8511904761904762
Pyrazinamide	r100000	SAMN02598959	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMN02598972	0.3834808259587021	0.8552631578947368
Pyrazinamide	r100000	SAMN02599001	0.48672566371681414	0.8505154639175257
Pyrazinamide	r100000	SAMN02599025	0.4749262536873156	0.8563829787234043
Pyrazinamide	r100000	SAMN02599049	0.3864306784660767	0.8506493506493507
Pyrazinamide	r100000	SAMN02599072	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMN02599094	0.3775811209439528	0.8533333333333334
Pyrazinamide	r100000	SAMN02599106	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMN02599129	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMN02599169	0.45722713864306785	0.8516483516483516
Pyrazinamide	r100000	SAMN02599183	0.3775811209439528	0.8533333333333334
Pyrazinamide	r100000	SAMN02628487	0.26843657817109146	0.8504672897196262
Pyrazinamide	r100000	SAMN02628498	0.3775811209439528	0.8533333333333334
Pyrazinamide	r100000	SAMN02628506	0.41002949852507375	0.852760736196319
Pyrazinamide	r100000	SAMN02628523	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMN03647098	0.5221238938053098	0.8509615384615384
Pyrazinamide	r100000	SAMN03647102	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMN03647179	0.48672566371681414	0.8505154639175257
Pyrazinamide	r100000	SAMN03647202	0.3480825958702065	0.855072463768116
Pyrazinamide	r100000	SAMN03647212	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMN03647218	0.40412979351032446	0.8509316770186336
Pyrazinamide	r100000	SAMN03647219	0.40117994100294985	0.8553459119496856
Pyrazinamide	r100000	SAMN03647281	0.44542772861356933	0.8531073446327684
Pyrazinamide	r100000	SAMN03647308	0.35398230088495575	0.8633093525179856
Pyrazinamide	r100000	SAMN03647310	0.35398230088495575	0.8633093525179856
Pyrazinamide	r100000	SAMN03647323	0.48672566371681414	0.8505154639175257
Pyrazinamide	r100000	SAMN03647336	0.4218289085545723	0.8511904761904762
Pyrazinamide	r100000	SAMN03647338	0.3392330383480826	0.8778625954198473
Pyrazinamide	r100000	SAMN03647365	0.45427728613569324	0.8555555555555555
Pyrazinamide	r100000	SAMN03647367	0.4808259587020649	0.8534031413612565
Pyrazinamide	r100000	SAMN03647371	0.4218289085545723	0.8511904761904762
Pyrazinamide	r100000	SAMN03647376	0.41297935103244837	0.8536585365853658
Pyrazinamide	r100000	SAMN03647389	0.4896755162241888	0.8601036269430051
Pyrazinamide	r100000	SAMN03647392	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMN03647403	0.4778761061946903	0.8571428571428571
Pyrazinamide	r100000	SAMN03647411	0.4808259587020649	0.8534031413612565
Pyrazinamide	r100000	SAMN03647434	0.3687315634218289	0.8503401360544217
Pyrazinamide	r100000	SAMN03647436	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMN03647444	0.40412979351032446	0.8509316770186336
Pyrazinamide	r100000	SAMN03647455	0.4336283185840708	0.8546511627906976
Pyrazinamide	r100000	SAMN03647462	0.4424778761061947	0.8522727272727273
Pyrazinamide	r100000	SAMN03647507	0.3952802359882006	0.8535031847133758
Pyrazinamide	r100000	SAMN03647511	0.3421828908554572	0.8656716417910447
Pyrazinamide	r100000	SAMN03647541	0.45722713864306785	0.8516483516483516
Pyrazinamide	r100000	SAMN03647547	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMN03647548	0.46607669616519176	0.8540540540540541
Pyrazinamide	r100000	SAMN03647550	0.2861356932153392	0.8738738738738738
Pyrazinamide	r100000	SAMN03647568	0.3893805309734513	0.8516129032258064
Pyrazinamide	r100000	SAMN03647572	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMN03647581	0.4631268436578171	0.8532608695652174
Pyrazinamide	r100000	SAMN03647582	0.415929203539823	0.8545454545454545
Pyrazinamide	r100000	SAMN03647600	0.39233038348082594	0.8525641025641025
Pyrazinamide	r100000	SAMN03647636	0.4306784660766962	0.8538011695906432
Pyrazinamide	r100000	SAMN03647663	0.40412979351032446	0.85625
Pyrazinamide	r100000	SAMN03647666	0.40412979351032446	0.8509316770186336
Pyrazinamide	r100000	SAMN03647683	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMN03647695	0.22123893805309736	0.8620689655172413
Pyrazinamide	r100000	SAMN03647702	0.44542772861356933	0.8531073446327684
Pyrazinamide	r100000	SAMN03647718	0.45427728613569324	0.8651685393258427
Pyrazinamide	r100000	SAMN03647720	0.504424778761062	0.8507462686567164
Pyrazinamide	r100000	SAMN03647734	0.39233038348082594	0.8636363636363636
Pyrazinamide	r100000	SAMN03647759	0.2536873156342183	0.8514851485148515
Pyrazinamide	r100000	SAMN03647799	0.41887905604719766	0.8554216867469879
Pyrazinamide	r100000	SAMN03647846	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMN03647858	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMN03647937	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMN03647949	0.3303834808259587	0.8549618320610687
Pyrazinamide	r100000	SAMN03647953	0.4277286135693215	0.8529411764705882
Pyrazinamide	r100000	SAMN03647955	0.46017699115044247	0.8524590163934426
Pyrazinamide	r100000	SAMN03647969	0.41297935103244837	0.8536585365853658
Pyrazinamide	r100000	SAMN03647982	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMN03647999	0.4306784660766962	0.8538011695906432
Pyrazinamide	r100000	SAMN03648023	0.4277286135693215	0.8529411764705882
Pyrazinamide	r100000	SAMN03648026	0.3687315634218289	0.8561643835616438
Pyrazinamide	r100000	SAMN03648072	0.4424778761061947	0.8522727272727273
Pyrazinamide	r100000	SAMN03648073	0.45722713864306785	0.8516483516483516
Pyrazinamide	r100000	SAMN03648084	0.37168141592920356	0.8571428571428571
Pyrazinamide	r100000	SAMN03648196	0.4631268436578171	0.8532608695652174
Pyrazinamide	r100000	SAMN03648198	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMN03648220	0.40707964601769914	0.8518518518518519
Pyrazinamide	r100000	SAMN03648239	0.4837758112094395	0.8541666666666666
Pyrazinamide	r100000	SAMN03648253	0.4247787610619469	0.8571428571428571
Pyrazinamide	r100000	SAMN03648265	0.44542772861356933	0.8579545454545454
Pyrazinamide	r100000	SAMN03648278	0.40707964601769914	0.8518518518518519
Pyrazinamide	r100000	SAMN03648295	0.3421828908554572	0.8529411764705882
Pyrazinamide	r100000	SAMN03648314	0.35988200589970504	0.8652482269503546
Pyrazinamide	r100000	SAMN03648321	0.3215339233038348	0.8515625
Pyrazinamide	r100000	SAMN03648338	0.45427728613569324	0.850828729281768
Pyrazinamide	r100000	SAMN03648354	0.41297935103244837	0.8536585365853658
Pyrazinamide	r100000	SAMN03648361	0.35398230088495575	0.851063829787234
Pyrazinamide	r100000	SAMN03648380	0.3834808259587021	0.8552631578947368
Pyrazinamide	r100000	SAMN03648382	0.41297935103244837	0.8536585365853658
Pyrazinamide	r100000	SAMN03648409	0.32448377581120946	0.8527131782945736
Pyrazinamide	r100000	SAMN03648414	0.39233038348082594	0.8525641025641025
Pyrazinamide	r100000	SAMN03648417	0.34513274336283184	0.8602941176470589
Pyrazinamide	r100000	SAMN03648418	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMN03648420	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMN03648525	0.5309734513274337	0.8530805687203792
Pyrazinamide	r100000	SAMN03648540	0.3687315634218289	0.8680555555555556
Pyrazinamide	r100000	SAMN03648553	0.3952802359882006	0.8535031847133758
Pyrazinamide	r100000	SAMN03648563	0.49557522123893805	0.8527918781725888
Pyrazinamide	r100000	SAMN03648580	0.45427728613569324	0.850828729281768
Pyrazinamide	r100000	SAMN03648586	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMN03648596	0.3274336283185841	0.8740157480314961
Pyrazinamide	r100000	SAMN03648618	0.4896755162241888	0.8512820512820513
Pyrazinamide	r100000	SAMN03648643	0.41297935103244837	0.8536585365853658
Pyrazinamide	r100000	SAMN03648714	0.41887905604719766	0.8554216867469879
Pyrazinamide	r100000	SAMN03648722	0.4365781710914454	0.8554913294797688
Pyrazinamide	r100000	SAMN03648728	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMN03648740	0.44542772861356933	0.8579545454545454
Pyrazinamide	r100000	SAMN03648762	0.3864306784660767	0.8506493506493507
Pyrazinamide	r100000	SAMN03648771	0.471976401179941	0.851063829787234
Pyrazinamide	r100000	SAMN03648772	0.4631268436578171	0.8579234972677595
Pyrazinamide	r100000	SAMN03648803	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMN03648823	0.48672566371681414	0.8505154639175257
Pyrazinamide	r100000	SAMN03648827	0.4690265486725664	0.8594594594594595
Pyrazinamide	r100000	SAMN03648865	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMN03648886	0.504424778761062	0.855
Pyrazinamide	r100000	SAMN03648891	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMN03648896	0.35103244837758113	0.85
Pyrazinamide	r100000	SAMN03648905	0.46607669616519176	0.8540540540540541
Pyrazinamide	r100000	SAMN03648937	0.4631268436578171	0.8532608695652174
Pyrazinamide	r100000	SAMN03648947	0.30973451327433627	0.8536585365853658
Pyrazinamide	r100000	SAMN03648950	0.48672566371681414	0.8505154639175257
Pyrazinamide	r100000	SAMN03649000	0.5250737463126843	0.8516746411483254
Pyrazinamide	r100000	SAMN03649016	0.4306784660766962	0.8538011695906432
Pyrazinamide	r100000	SAMN03649017	0.46607669616519176	0.8540540540540541
Pyrazinamide	r100000	SAMN03649019	0.4837758112094395	0.8541666666666666
Pyrazinamide	r100000	SAMN03649062	0.45132743362831856	0.8693181818181818
Pyrazinamide	r100000	SAMN03653219	0.4218289085545723	0.8511904761904762
Pyrazinamide	r100000	SAMN03653223	0.4218289085545723	0.8511904761904762
Pyrazinamide	r100000	SAMN03653242	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMN03653243	0.49557522123893805	0.8527918781725888
Pyrazinamide	r100000	SAMN03653266	0.3775811209439528	0.8590604026845637
Pyrazinamide	r100000	SAMN03653275	0.41297935103244837	0.8536585365853658
Pyrazinamide	r100000	SAMN03653278	0.45427728613569324	0.850828729281768
Pyrazinamide	r100000	SAMN03653279	0.4778761061946903	0.8526315789473684
Pyrazinamide	r100000	SAMN03653288	0.5191740412979351	0.8502415458937198
Pyrazinamide	r100000	SAMN03653295	0.44542772861356933	0.8531073446327684
Pyrazinamide	r100000	SAMN03653296	0.3480825958702065	0.8613138686131386
Pyrazinamide	r100000	SAMN03653297	0.41002949852507375	0.852760736196319
Pyrazinamide	r100000	SAMN07236255	0.3864306784660767	0.8506493506493507
Pyrazinamide	r100000	SAMN07236287	0.41002949852507375	0.852760736196319
Pyrazinamide	r100000	SAMN07236397	0.4749262536873156	0.8563829787234043
Pyrazinamide	r100000	SAMN07236398	0.2890855457227139	0.8521739130434782
Pyrazinamide	r100000	SAMN07236438	0.471976401179941	0.851063829787234
Pyrazinamide	r100000	SAMN07236444	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMN07236467	0.4306784660766962	0.8538011695906432
Pyrazinamide	r100000	SAMN07236472	0.2890855457227139	0.8596491228070176
Pyrazinamide	r100000	SAMN07236511	0.3893805309734513	0.8516129032258064
Pyrazinamide	r100000	SAMN07236514	0.3775811209439528	0.8707482993197279
Pyrazinamide	r100000	SAMN07236519	0.3215339233038348	0.8582677165354331
Pyrazinamide	r100000	SAMN07236533	0.27728613569321536	0.8545454545454545
Pyrazinamide	r100000	SAMN07236536	0.35398230088495575	0.851063829787234
Pyrazinamide	r100000	SAMN07331224	0.40707964601769914	0.8571428571428571
Pyrazinamide	r100000	SAMN07658244	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMN07658257	0.3864306784660767	0.8506493506493507
Pyrazinamide	r100000	SAMN07658355	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMN07658397	0.35988200589970504	0.8531468531468531
Pyrazinamide	r100000	SAMN07658684	0.4218289085545723	0.8511904761904762
Pyrazinamide	r100000	SAMN07658719	0.45722713864306785	0.8516483516483516
Pyrazinamide	r100000	SAMN07658827	0.4424778761061947	0.8522727272727273
Pyrazinamide	r100000	SAMN07658851	0.471976401179941	0.851063829787234
Pyrazinamide	r100000	SAMN07658925	0.336283185840708	0.8507462686567164
Pyrazinamide	r100000	SAMN07659114	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMN07659337	0.41002949852507375	0.852760736196319
Pyrazinamide	r100000	SAMN07659392	0.4778761061946903	0.8571428571428571
Pyrazinamide	r100000	SAMN07659394	0.3274336283185841	0.8538461538461538
Pyrazinamide	r100000	SAMN07659455	0.3687315634218289	0.8503401360544217
Pyrazinamide	r100000	SAMN07659575	0.4277286135693215	0.8630952380952381
Pyrazinamide	r100000	SAMN07659718	0.4631268436578171	0.8532608695652174
Pyrazinamide	r100000	SAMN07659937	0.4749262536873156	0.8518518518518519
Pyrazinamide	r100000	SAMN07660153	0.35398230088495575	0.8571428571428571
Pyrazinamide	r100000	SAMN07660217	0.471976401179941	0.851063829787234
Pyrazinamide	r100000	SAMN07660229	0.46017699115044247	0.8524590163934426
Pyrazinamide	r100000	SAMN07660234	0.4631268436578171	0.8532608695652174
Pyrazinamide	r100000	SAMN07660248	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMN07660270	0.3952802359882006	0.8535031847133758
Pyrazinamide	r100000	SAMN07660283	0.3687315634218289	0.8561643835616438
Pyrazinamide	r100000	SAMN07660371	0.35103244837758113	0.85
Pyrazinamide	r100000	SAMN07660397	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMN07660435	0.4896755162241888	0.8512820512820513
Pyrazinamide	r100000	SAMN07765866	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMN07765884	0.45427728613569324	0.8555555555555555
Pyrazinamide	r100000	SAMN07765906	0.39233038348082594	0.8525641025641025
Pyrazinamide	r100000	SAMN07765925	0.4424778761061947	0.8522727272727273
Pyrazinamide	r100000	SAMN07765928	0.41297935103244837	0.8536585365853658
Pyrazinamide	r100000	SAMN07765930	0.41297935103244837	0.8536585365853658
Pyrazinamide	r100000	SAMN07765943	0.4306784660766962	0.8538011695906432
Pyrazinamide	r100000	SAMN07765973	0.39823008849557523	0.8544303797468354
Pyrazinamide	r100000	SAMN07765988	0.4218289085545723	0.8562874251497006
Pyrazinamide	r100000	SAMN07765994	0.45132743362831856	0.8595505617977528
Pyrazinamide	r100000	SAMN07765998	0.415929203539823	0.8545454545454545
Pyrazinamide	r100000	SAMN07766006	0.41297935103244837	0.8536585365853658
Pyrazinamide	r100000	SAMN07766009	0.3303834808259587	0.8549618320610687
Pyrazinamide	r100000	SAMN07766019	0.3746312684365782	0.8698630136986302
Pyrazinamide	r100000	SAMN07766030	0.4631268436578171	0.8532608695652174
Pyrazinamide	r100000	SAMN07766033	0.48672566371681414	0.8505154639175257
Pyrazinamide	r100000	SAMN07766071	0.40117994100294985	0.85
Pyrazinamide	r100000	SAMN07766076	0.39823008849557523	0.8544303797468354
Pyrazinamide	r100000	SAMN07766084	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMN07766102	0.415929203539823	0.8545454545454545
Pyrazinamide	r100000	SAMN07766117	0.39233038348082594	0.8525641025641025
Pyrazinamide	r100000	SAMN07766129	0.3746312684365782	0.8523489932885906
Pyrazinamide	r100000	SAMN07766133	0.4424778761061947	0.8571428571428571
Pyrazinamide	r100000	SAMN07766169	0.4218289085545723	0.8511904761904762
Pyrazinamide	r100000	SAMN07766177	0.4365781710914454	0.8505747126436781
Pyrazinamide	r100000	SAMN07766178	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMN07766193	0.4306784660766962	0.8538011695906432
Pyrazinamide	r100000	SAMN07766201	0.2536873156342183	0.8514851485148515
Pyrazinamide	r100000	SAMN07766244	0.3834808259587021	0.8609271523178808
Pyrazinamide	r100000	SAMN07766248	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMN07766258	0.39823008849557523	0.8544303797468354
Pyrazinamide	r100000	SAMN07766275	0.45427728613569324	0.850828729281768
Pyrazinamide	r100000	SAMN07766303	0.4218289085545723	0.8562874251497006
Pyrazinamide	r100000	SAMN07766335	0.41002949852507375	0.852760736196319
Pyrazinamide	r100000	SAMN07766340	0.3687315634218289	0.8503401360544217
Pyrazinamide	r100000	SAMN07766344	0.3746312684365782	0.8523489932885906
Pyrazinamide	r100000	SAMN07766355	0.39233038348082594	0.8525641025641025
Pyrazinamide	r100000	SAMN07766387	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMN07766402	0.39823008849557523	0.8598726114649682
Pyrazinamide	r100000	SAMN07766421	0.4424778761061947	0.8522727272727273
Pyrazinamide	r100000	SAMN07766429	0.3303834808259587	0.8549618320610687
Pyrazinamide	r100000	SAMN07766431	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMN07766433	0.4778761061946903	0.8526315789473684
Pyrazinamide	r100000	SAMN07766448	0.2920353982300885	0.8608695652173913
Pyrazinamide	r100000	SAMN07766456	0.504424778761062	0.8507462686567164
Pyrazinamide	r100000	SAMN07766466	0.41887905604719766	0.8502994011976048
Pyrazinamide	r100000	SAMN07766486	0.4896755162241888	0.8512820512820513
Pyrazinamide	r100000	SAMN07978255	0.5014749262536873	0.85
Pyrazinamide	r100000	SAMN07978256	0.4277286135693215	0.8630952380952381
Pyrazinamide	r100000	SAMN08162232	0.41297935103244837	0.8588957055214724
Pyrazinamide	r100000	SAMN08214793	0.3687315634218289	0.8503401360544217
Pyrazinamide	r100000	SAMN08214800	0.44542772861356933	0.8531073446327684
Pyrazinamide	r100000	SAMN08214808	0.4424778761061947	0.8522727272727273
Pyrazinamide	r100000	SAMN08214815	0.3952802359882006	0.8535031847133758
Pyrazinamide	r100000	SAMN08214823	0.3864306784660767	0.8506493506493507
Pyrazinamide	r100000	SAMN08214826	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMN08214847	0.3687315634218289	0.8503401360544217
Pyrazinamide	r100000	SAMN08214862	0.415929203539823	0.8545454545454545
Pyrazinamide	r100000	SAMN08214863	0.3274336283185841	0.8538461538461538
Pyrazinamide	r100000	SAMN08214867	0.41002949852507375	0.852760736196319
Pyrazinamide	r100000	SAMN08214874	0.4424778761061947	0.8522727272727273
Pyrazinamide	r100000	SAMN08214888	0.31563421828908556	0.856
Pyrazinamide	r100000	SAMN08214911	0.41297935103244837	0.8536585365853658
Pyrazinamide	r100000	SAMN08214929	0.3185840707964602	0.8571428571428571
Pyrazinamide	r100000	SAMN08214930	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMN08214949	0.3687315634218289	0.8620689655172413
Pyrazinamide	r100000	SAMN08214957	0.3775811209439528	0.8533333333333334
Pyrazinamide	r100000	SAMN08214960	0.3421828908554572	0.8529411764705882
Pyrazinamide	r100000	SAMN08214999	0.44542772861356933	0.8531073446327684
Pyrazinamide	r100000	SAMN08215003	0.3893805309734513	0.8627450980392157
Pyrazinamide	r100000	SAMN08215039	0.3805309734513274	0.8543046357615894
Pyrazinamide	r100000	SAMN08215043	0.36578171091445427	0.8611111111111112
Pyrazinamide	r100000	SAMN08215047	0.40412979351032446	0.85625
Pyrazinamide	r100000	SAMN08215103	0.40707964601769914	0.8518518518518519
Pyrazinamide	r100000	SAMN08215129	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMN08215133	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMN08215169	0.45132743362831856	0.85
Pyrazinamide	r100000	SAMN08215205	0.4690265486725664	0.8502673796791443
Pyrazinamide	r100000	SAMN08215206	0.43952802359882004	0.8514285714285714
Pyrazinamide	r100000	SAMN08215226	0.5132743362831859	0.8529411764705882
Pyrazinamide	r100000	SAMN08215265	0.45427728613569324	0.850828729281768
Pyrazinamide	r100000	SAMN08215275	0.27728613569321536	0.8545454545454545
Pyrazinamide	r100000	SAMN08215310	0.4778761061946903	0.8526315789473684
Pyrazinamide	r100000	SAMN08215316	0.40707964601769914	0.8518518518518519
Pyrazinamide	r100000	SAMN08215320	0.3687315634218289	0.8503401360544217
Pyrazinamide	r100000	SAMN08215334	0.4247787610619469	0.8520710059171598
Pyrazinamide	r100000	SAMN08215339	0.45722713864306785	0.8516483516483516
Pyrazinamide	r100000	SAMN08215358	0.3893805309734513	0.8516129032258064
Pyrazinamide	r100000	SAMN08215364	0.41002949852507375	0.852760736196319
